"","ids","clsids","schids","ctyids","frame","subsample","fall","grade9","ba01","ba02","ba03","ba04","ba05","ba06","ba07","ba0801","ba0802","ba0803","ba0804","ba0805","ba0806","ba0807","ba0808","ba09","ba10","ba11","ba12","ba13","ba1401","ba1402","ba1403","ba1404","ba1405","ba15","ba16","ba1701","ba1702","ba1703","ba1704","ba1705","ba1706","ba18","ba19","ba20","ba21","bb01","bb02","bb0300","bb0301","bb0302","bb0303","bb0304","bb0305","bb0306","bb04","bb0500","bb0501","bb0502","bb0503","bb0504","bb0505","bb0506","bb06","bb07","bb08","bb09","bb10","bb1101","bb1102","bb1103","bb1201","bb1202","bb1203","bb1204","bb1205","bb1206","bb1207","bb13","bb14","bb15","bb16","bb17","bb18","bb19","bb20","bc0101","bc0102","bc0103","bc0104","bc0105","bc0106","bc0201","bc0202","bc0203","bc0204","bc0205","bc0206","bc0207","bc0208","bc0209","bc0301","bc0302","bc0303","bc0304","bc0305","bc0306","bc0307","bc0308","bc04","bc04a","bc04b","bc04c","bc05a","bc05b","bc05c","bc05d","bc05e","bc05f","bc05g","bc0601","bc0602","bc0603","bc0603a","bc0604","bc0605","bc07","bc08","bc09","bc10","bc11","bc12","bc1300","bc1301","bc1302","bc1303","bc1304","bc1305","bc1306","bc1307","bc1308","bc1309","bc14","bd01","bd02","bd03","bd04","bd05","bd06","bd07","bd08","bd09","bd10","bd11","bd12a","bd12b","bd13","bd14","bd14a","bd14b","bd1500","bd1501","bd1502","bd1503","bd1504","bd1505","bd1506","bd1507","bd1601","bd1601a","bd1602","bd1603","bd1604","bd1605","bd1606","bd1607","bd1701","bd1702","bd1703","bd1704","be01","be02","be03","be04","be05","be06","be07","be08","be09","be1001","be1002","be1003","be1101","be1102","be1201","be1202","be1203","be1204","be1205","be1206","be1207","be1301","be1302","be1303","be1304","be14","be15","be15a","be16","be17","be18","be19","be20","be21","be22","be23","be24","be25","be26","be27","be28","be29","be30","be3101","be3102","be3103","be3104","be3105","be3106","be3107","be3108","be3201","be3202","be3203","be3204","be3301","be3302","be3303","random_even_placement"
"1485",7620,194,51,13,1,3,0,0,2,2,0,3,1,20,3,3,3,3,3,2,2,2,2,4,1,1,1,1,3,3,3,2,2,1,2,5,5,5,5,5,5,7,4,3,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,3,1,4,3,3,3,1,1,1,1,1,1,1,2,2,3,3,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,4500,0,0,0,4500,0,0,1,0,0,NA,0,0,46,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,2012,1,3,2,6,156,84,5,1,"225","250",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,3,3,2,4,1977,1,1,1,NA,3,3,7,5,2,3,2,2,1,0,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,5,2,0,0,0,0,0,0,0,1,1,1,1,1,3,4,4,1
"1486",7621,194,51,13,1,3,0,0,2,2,0,2,3,10,1,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,2,2,2,2,6,4,6,5,2,2,7,4,2,2,1,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,4,4,5,2,3,3,3,1,1,0,0,0,1,1,1,1,3,3,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4500,NA,NA,NA,NA,NA,NA,NA,NA,46,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,1,3,2,8.10000038146973,170,116,4,1,"170","180",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,3,2,2,2,1976,1,1,1,NA,1,3,2,4,2,4,3,3,1,1,1,0,0,1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,1,4,1,4,1,1,1,4,4,0,0,1,0,0,0,0,0,1,0,0,0,3,2,2,1
"1487",7622,194,51,13,1,3,0,0,1,1,1200,1,3,20,3,3,2,2,2,3,2,3,2,4,3,1,0,5,1,1,2,1,1,1,2,6,1,6,2,3,1,7,4,2,4,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,4,4,4,3,3,4,0,1,0,1,0,1,1,1,1,3,3,3,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,2,4,7,4700,0,0,0,2000,2500,200,0,0,0,NA,0,1,46,4,2,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,9997,0,3,3,2,7,155,87,5,1,"180","200",1,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,1,1,1,1,1969,1,1,3,9997,1,2,7,4,1,4,1,2,5,1,1,1,0,0,0,0,0,0,0,1,2,2,1,3,18,1,3,2,3,2,5,2,2,1,1,1,4,1,1,1,1,0,1,0,1,0,1,1,1,0,4,3,2,1
"1488",7623,194,51,13,1,3,0,0,2,2,0,1,2,30,2,2,2,3,2,2,3,2,2,4,1,NA,1,NA,NA,NA,NA,NA,NA,2,3,2,4,6,2,2,1,6,4,3,3,3,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,4,4,5,2,3,3,3,1,1,0,0,0,1,1,1,1,1,1,3,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,46,4,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,1,3,2,6.19999980926514,153,90,4,1,"275","275",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,3,3,3,3,1973,1,1,1,NA,1,3,7,4,2,3,3,2,1,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,NA,2,4,2,7,1,NA,1,4,7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,3,3,3,1
"1489",7624,194,51,13,1,3,0,0,2,2,0,2,2,50,1,2,2,2,2,2,2,2,2,4,3,1,1,2,2,2,2,2,2,2,2,5,5,5,1,2,1,6,4,2,3,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,5,5,2,4,3,4,1,1,0,0,0,1,1,2,1,3,3,3,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,4500,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,46,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,1,3,2,5.80000019073486,150,80,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,3,3,2,2,1972,1,1,1,NA,3,6,7,4,2,3,3,4,1,1,1,1,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,4,1,1,1,1,4,1,0,0,0,0,0,0,0,NA,NA,NA,NA,4,3,3,1
"1490",7625,194,51,13,1,3,0,0,2,2,0,3,2,15,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,3,3,3,2,NA,2,6,5,5,NA,1,1,6,5,2,3,3,3,0,1,1,1,0,0,0,2,0,1,0,0,0,0,0,3,5,5,1,1,3,3,3,1,1,0,0,0,1,0,2,1,3,3,3,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,4500,NA,0,0,0,NA,0,1,46,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,0,1,3,2,6.5,149,83,4,1,"450","500",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0,0,0,3,3,3,3,1980,1,1,1,NA,3,4,6,3,3,1,2,1,1,1,1,1,0,0,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,2,4,2,2,1,1,1,5,7,1,0,1,0,0,0,0,0,1,1,1,1,3,3,3,1
"1491",7627,195,51,13,1,3,0,0,2,2,0,3,1,0,2,3,2,1,2,1,1,3,2,2,1,1,0,2,2,3,3,3,2,2,2,6,5,4,1,1,3,7,4,3,3,1,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,4,4,4,3,4,3,3,0,0,0,0,0,1,0,1,1,3,3,3,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,800,0,0,0,900,99999,0,1,0,0,NA,0,0,34,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975,1,1,NA,NA,3,2,7,3,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,4,1,2,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,3,4,1,1
"1492",7628,195,51,13,1,3,0,0,2,2,0,3,2,50,2,2,3,3,3,1,1,3,2,2,4,0,NA,3,3,2,3,3,3,2,2,6,5,6,4,3,3,6,4,3,4,4,3,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,3,4,4,2,2,4,3,3,1,1,0,1,0,1,0,1,1,2,2,3,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5,6,7,900,0,0,0,900,99999,0,0,0,1,0,0,1,34,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,1,4,2,0,163,81,5,1,"400","350",1,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,4,4,4,3,1975,1,1,1,NA,3,5,3,5,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,4,2,4,2,4,2,5,1,1,1,1,5,1,0,0,1,1,1,0,0,1,1,1,1,4,4,4,1
"1493",7630,195,51,13,1,3,0,0,1,2,0,3,1,50,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,2,2,2,2,2,1,2,6,3,6,3,1,1,5,10,2,2,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,4,4,3,2,3,3,3,0,0,0,0,0,1,0,1,1,3,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,1000,0,0,200,800,99999,NA,1,0,0,NA,0,0,34,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,1,3,2,4,149,76,3,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,1,1,1,2,1977,1,1,1,NA,3,5,7,3,3,3,4,2,1,1,1,1,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,2,3,1,4,1,1,1,4,7,1,1,1,0,0,0,0,0,1,1,0,0,NA,NA,NA,1
"1494",7631,195,51,13,1,3,0,0,2,2,0,1,3,100,1,2,2,3,2,3,3,3,3,4,3,1,0,3,3,3,3,3,3,1,2,6,4,6,4,2,1,8,4,2,3,3,3,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,3,5,4,4,2,3,3,3,1,0,0,0,0,1,0,2,2,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,200,0,0,0,0,0,0,1,0,0,NA,0,0,34,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,3,2010,0,1,3,2,5.59999990463257,142,63,5,1,"175","150",1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,4,4,4,4,1976,1,1,3,9997,3,3,4,5,2,3,2,1,1,0,1,0,0,0,0,0,1,0,1,0,2,2,1,1,17,0,2,2,2,2,3,2,3,1,1,1,3,6,1,0,1,0,0,0,0,0,1,1,1,1,3,3,3,1
"1495",7632,195,51,13,1,3,0,0,2,2,0,2,1,20,1,2,2,3,3,2,2,3,3,4,1,1,0,2,2,2,2,1,1,1,1,6,6,4,4,3,2,6,4,2,4,3,3,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,3,5,4,5,1,4,3,4,1,0,0,0,0,1,0,2,2,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,800,NA,NA,0,800,0,NA,NA,NA,NA,NA,NA,NA,34,3,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,NA,2004,1,3,2,6.30000019073486,150,84,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,4,4,3,3,1978,1,1,1,NA,3,3,9,5,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,3,2,3,2,4,2,5,1,1,1,4,7,0,0,0,1,0,0,0,0,1,1,1,1,3,2,2,1
"1496",7633,195,51,13,1,3,0,0,2,2,0,1,1,30,2,3,2,2,2,2,2,2,2,4,4,1,1,10,2,1,1,1,1,2,2,6,1,6,1,2,1,7,1,4,2,3,2,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,3,3,3,4,2,2,2,2,1,1,0,0,0,1,1,1,1,3,3,3,3,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,NA,NA,NA,1150,150,0,0,900,99999,0,1,0,0,NA,0,0,34,3,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,NA,2010,3,3,2,7,151,80,3,1,"240","240",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,2,2,2,4,1976,1,1,1,NA,3,2,7,5,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,3,2,3,2,6,1,1,1,1,1,5,7,1,0,0,0,0,0,0,0,1,0,0,0,4,3,4,1
"1497",7634,195,51,13,1,3,0,0,1,2,0,5,1,0,2,2,2,2,2,2,2,2,2,2,1,1,0,1,2,2,2,2,2,1,3,6,2,5,4,2,1,7,6,5,3,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,4,5,2,3,3,3,1,1,1,1,0,1,0,1,1,2,2,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1000,0,0,1,0,0,NA,0,0,37,3,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,NA,2001,1,2,2,8.39999961853027,160,97,4,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,2,1,1,1970,1,1,1,NA,3,7,4,2,2,2,2,4,4,1,1,0,0,0,0,0,0,0,1,1,2,1,NA,NA,NA,NA,2,2,3,2,6,2,1,1,1,1,3,4,0,0,0,0,0,0,0,1,1,1,1,0,3,3,3,1
"1498",7635,195,51,13,1,3,0,0,1,2,0,2,0,100,3,2,3,1,2,1,2,3,3,4,3,1,0,4,1,2,2,1,1,2,1,6,1,1,6,4,4,7,1,3,3,3,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,4,5,4,1,4,4,4,1,1,0,0,0,1,0,1,1,3,3,3,3,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,200,900,99999,NA,1,0,0,NA,0,0,34,3,3,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,NA,2013,5,3,2,0,152,112,5,2,"","",0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,1,1,1,NA,3,3,2,4,2,3,2,5,1,1,1,1,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,4,2,4,2,6,2,2,1,1,1,1,4,0,0,0,1,0,0,0,0,0,1,1,1,4,3,3,1
"1499",7637,195,51,13,1,3,0,0,2,2,0,3,1,15,1,3,2,3,3,1,3,3,3,4,4,0,NA,5,2,1,3,1,2,2,2,6,1,5,1,1,1,7,1,1,4,3,3,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,3,4,4,2,2,3,3,3,1,1,0,1,0,1,1,1,1,2,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,NA,NA,NA,1700,0,0,300,900,99999,500,1,0,0,NA,0,0,34,3,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,NA,2010,2,3,2,0,160,85,5,1,"²»Çå³þ","",1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,3,2,2,4,1970,1,1,1,NA,3,3,5,4,2,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,2,1,NA,NA,NA,NA,3,2,3,2,6,2,5,1,1,1,1,4,1,0,0,0,0,0,0,0,0,1,1,1,4,4,4,1
"1500",7638,195,51,13,1,3,0,0,2,1,5000,5,1,20,1,3,3,3,3,2,2,3,2,4,4,1,1,2,3,3,3,3,3,3,3,6,6,2,6,1,1,8,4,2,4,3,3,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,3,5,4,5,4,3,3,3,0,0,0,0,0,1,0,1,1,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,6,3,900,0,0,0,900,0,0,1,0,0,NA,0,0,34,3,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,NA,0,1,1,2,7.19999980926514,170,112,5,1,"200","250",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,3,3,3,4,1972,1,1,1,NA,3,3,5,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,2,2,2,2,6,1,3,1,1,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,1
"1501",7639,195,51,13,1,3,0,0,2,2,0,5,1,15,1,3,3,3,2,2,2,3,3,4,4,NA,NA,3,2,2,3,2,3,3,3,6,4,5,5,3,3,6,4,3,3,3,3,0,1,1,0,0,1,0,3,0,1,0,0,0,0,0,3,5,5,2,1,4,4,4,1,1,0,1,0,1,1,1,1,3,3,3,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,1400,0,0,0,900,99999,500,1,0,0,NA,0,0,34,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,0,1,3,2,0,165,100,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,3,3,3,2,1980,1,1,NA,NA,NA,3,7,5,2,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,3,2,2,2,4,2,5,1,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,1,4,4,4,1
"1502",7640,195,51,13,1,3,0,0,1,2,NA,2,3,30,3,2,2,3,3,2,1,2,2,4,3,0,NA,3,2,1,2,2,2,2,2,6,6,5,4,2,2,7,3,2,2,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,4,5,NA,3,3,4,1,1,1,0,1,1,0,2,2,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,0,34,3,3,3,1,2,1,1,0,0,0,0,1,1,0,0,1,2,2,2,1,1,NA,2005,1,1,2,6.5,158,81,4,1,"520","561",0,0,0,0,0,0,1,0,0,NA,0,1,0,0,1,0,2,3,3,4,1978,8,1,1,NA,1,5,4,3,2,3,2,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,2,1,NA,NA,NA,NA,2,2,2,2,4,2,2,1,2,2,5,7,0,0,1,0,0,0,0,0,1,1,0,0,3,3,3,1
"1503",7641,195,51,13,1,3,0,0,1,2,0,3,2,70,2,2,2,3,3,3,2,3,3,2,4,1,0,3,2,2,3,2,2,2,2,6,4,5,5,1,1,6,1,5,1,3,3,0,1,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,3,4,4,1,3,3,3,3,1,0,0,0,0,0,1,2,2,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,34,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,1,3,2,7.30000019073486,150,81,NA,1,"500","600",1,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,2,3,2,3,1977,1,1,1,NA,3,3,6,5,3,3,3,2,5,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,NA,2,2,6,1,4,1,1,1,NA,4,1,0,0,0,0,0,0,0,0,0,0,1,3,2,2,1
"1504",7642,195,51,13,1,3,0,0,1,2,0,1,3,NA,2,2,3,2,2,3,2,2,2,4,3,1,1,2,NA,NA,NA,NA,NA,2,2,6,6,6,6,6,6,9,1,5,4,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3,5,4,NA,3,4,4,4,0,0,1,0,0,0,0,1,1,3,3,3,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,0,34,3,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,NA,0,1,3,2,7.19999980926514,160,80,4,2,"","",1,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1,4,4,4,4,1974,1,1,1,NA,3,3,8,4,1,3,3,4,4,1,1,1,0,0,0,0,NA,NA,NA,NA,2,1,NA,NA,NA,NA,5,2,5,2,7,2,5,1,1,1,1,5,0,0,0,0,1,0,0,0,0,1,0,0,4,4,4,1
"1505",7643,195,51,13,1,3,0,0,1,2,0,1,2,50,2,3,3,3,3,3,3,3,3,2,3,1,1,2,2,2,2,2,2,1,1,6,4,4,4,3,3,8,5,3,3,1,2,0,1,0,0,0,0,0,3,0,1,1,0,1,0,0,3,4,3,4,4,3,3,4,1,0,0,0,0,1,0,2,2,2,2,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,2,3,1400,0,0,0,900,0,500,0,0,0,NA,0,1,34,3,4,3,2,2,0,0,0,1,0,1,0,1,0,0,4,2,2,2,1,1,NA,2003,1,3,2,0,163,79,NA,2,"","",1,0,0,0,0,0,0,0,0,NA,1,0,1,1,0,0,3,3,2,4,NA,1,1,1,NA,3,3,7,3,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,3,1,3,2,6,1,6,1,1,1,1,6,1,1,1,0,0,1,0,0,1,1,1,1,3,4,4,1
"1506",7644,195,51,13,1,3,0,0,8,2,0,3,NA,300,1,2,2,3,3,2,2,2,3,4,2,1,0,2,2,3,3,2,2,2,2,6,1,5,2,NA,2,7,1,2,3,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,3,4,4,2,2,4,4,4,1,1,0,1,1,1,0,2,2,3,3,3,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,900,0,0,0,900,0,NA,1,0,0,NA,0,0,34,3,2,1,2,2,0,1,0,0,1,1,0,0,0,0,1,2,2,2,1,1,NA,2008,2,3,2,0,169,114,4,1,"300","300",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,3,3,1,4,NA,1,1,1,NA,3,5,2,4,2,4,4,1,1,1,1,1,0,0,0,0,0,0,0,1,2,2,1,2,18,1,3,2,2,2,5,1,2,1,1,2,2,6,0,0,0,1,0,0,0,0,1,1,1,1,4,4,2,1
"1507",7645,195,51,13,1,3,0,0,1,2,0,NA,2,30,1,2,NA,NA,NA,2,2,3,2,4,1,0,NA,3,2,2,3,3,2,2,2,5,6,5,6,2,2,7,4,5,3,3,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,4,4,4,3,3,3,3,1,0,0,1,0,1,0,1,1,3,3,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,900,NA,NA,1,0,0,NA,0,0,NA,3,4,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,2,2,1,3,2008,0,1,2,2,0.5,151,71,3,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,3,3,3,3,1981,1,1,1,NA,3,2,8,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,2,2,2,2,3,2,2,1,2,3,5,7,0,1,0,0,0,0,0,0,1,1,1,1,3,3,2,1
"1508",7646,195,51,13,1,3,0,0,1,1,NA,2,2,NA,3,2,2,1,1,1,2,3,2,4,3,1,0,1,2,1,1,1,1,1,1,6,1,6,1,2,2,6,2,2,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,4,4,2,3,3,3,1,1,0,1,0,1,1,1,1,3,3,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,800,0,0,1,0,0,NA,0,0,34,3,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2002,2004,3,3,2,0,169,52,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,3,3,3,4,1972,1,1,1,NA,1,7,2,4,2,2,3,1,3,1,1,0,0,0,0,0,0,0,1,1,2,1,NA,NA,NA,NA,3,2,3,2,6,2,2,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,3,2,2,1
"1509",7647,195,51,13,1,3,0,0,1,2,0,5,1,50,2,3,3,3,3,2,2,2,2,4,4,1,1,2,2,2,2,2,2,1,2,5,6,6,6,2,2,6,1,2,4,3,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,3,3,2,1,4,4,4,1,1,0,1,0,1,0,1,1,3,3,3,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,NA,NA,NA,900,0,0,0,900,99999,0,1,0,0,NA,0,0,34,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,NA,0,2,3,2,7.5,168,NA,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,4,4,3,4,1975,1,1,1,NA,3,6,5,4,2,4,2,2,1,1,1,0,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,3,2,3,2,6,2,4,1,1,1,2,4,1,1,0,0,1,1,0,0,1,1,1,1,4,4,4,1
