"","w2clsids","schids","ctyids","tchids","w2tchstatus","w2tchsubject","w2tchhr","w2tcha0101","w2tcha0102","w2tcha0103","w2tcha0104","w2tcha0105","w2tcha0106","w2tcha0107","w2tcha0108","w2tcha0109","w2tcha0110","w2tcha02","w2tcha03","w2tcha04","w2tcha05","w2tcha06","w2tcha07","w2tcha08","w2tcha09","w2tcha10","w2tcha11","w2tcha1201","w2tcha1202","w2tcha1203","w2tcha1204","w2tcha1301","w2tcha1302","w2tcha1303","w2tcha1401","w2tcha1402","w2tcha1403","w2tcha1404","w2tcha1501","w2tcha1502","w2tcha1503","w2tcha1504","w2tcha1601","w2tcha1602","w2tcha1603","w2tcha1604","w2tcha1605","w2tcha1606","w2tcha1607","w2tcha1608","w2tcha1701","w2tcha1702","w2tcha1703","w2tcha1704","w2tcha1705","w2tcha1706","w2tcha1707","w2tcha1708","w2tcha1709","w2tcha1710","w2tcha18","w2tcha1901","w2tcha1902","w2tcha1903","w2tcha20a01","w2tcha20b01","w2tcha20c01","w2tcha20a02","w2tcha20b02","w2tcha20c02","w2tcha20a03","w2tcha20b03","w2tcha20c03","w2tcha21","w2tcha2201","w2tcha2202","w2tcha2203","w2tcha2204","w2tcha2205","w2tcha2206","w2tcha2207","w2tcha2301","w2tcha2302","w2tcha2303","w2tcha2304","w2tcha2305","w2tcha2306","w2tcha2307","w2tchb01","w2tchb0201","w2tchb0202","w2tchb0203","w2tchb0204","w2tchb0205","w2tchb0206","w2tchb0207","w2tchb03a01","w2tchb03b01","w2tchb03a02","w2tchb03b02","w2tchb03a03","w2tchb03b03","w2tchb03a04","w2tchb03b04","w2tchb03a05","w2tchb03b05","w2tchb04","w2tchb05","w2tchb06","w2tchb07","w2tchb08a","w2tchb08b","w2tchb0901","w2tchb0902","w2tchb0903","w2tchb10","w2tchb11","w2tchc01","w2tchc02","w2tchc03","w2tchc04","w2tchc05","w2tchc06","w2tchc07","w2tchc08","w2tchc09","w2tchc10a","w2tchc10b","w2tchc11","w2tchc11a","w2tchc12","w2tchc13","w2tchc14","w2tchc15a","w2tchc15b","w2tchc1601","w2tchc1602","w2tchc1603","w2tchc1604","w2tchc1605","w2tchc1701","w2tchc1702","w2tchc1703","w2tchc1704","w2tchc1705","w2tchc1706","w2tchc18","w2tchc19","w2tchc20","w2tchc21","w2tchc22","w2tchc23","w2tchc24","w2tchc25","w2tchc2601","w2tchc2602","w2tchc2603","w2tchc2604","w2tchc27","w2tchc28","w2tchc2901","w2tchc2902","w2tchc2903","w2tchc2904","w2tchc2905","w2tchc2906","w2tchc2907","w2tchc3001","w2tchc3002","w2tchc3003","w2tchc3004","w2tchc3005","w2tchc3006","w2tchc3007","w2tchc3101","w2tchc3102","w2tchc3103","w2tchc3104","w2tchc3105","random_even_placement"
"184",419,108,27,1214,1,1,1,1,0,0,0,0,0,0,0,0,0,2013,3,5,2,1,22,30,15,60,1,0,1,0,1,3,3,5,5,2,3,1,70,0,30,0,5,4,5,4,4,5,4,3,2,3,3,1,3,2,3,2,3,2,5,3,3,3,5,5,5,5,5,5,5,5,5,4,0,0,1,1,1,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,2,NA,NA,4,2,1,2,1,30,56,2,0,3,4,1,1984,2,5,1,1,3,9,1,2006,9,1,2006,2,3,2,2006,9,1,1,1,0,0,0,1,1,1,1,0,1,3,4,4,2,2,2,2,1,4,3,3,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
"185",420,108,27,1215,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,4,2,1,19,20,5,45,1,0,1,1,1,4,3,4,3,1,2,1,50,0,40,10,3,4,2,2,2,3,3,3,2,3,3,2,2,3,3,1,2,2,5,3,3,3,4,4,4,4,4,3,4,4,3,4,0,0,1,1,1,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1987,1,6,1,1,3,5,1,2010,9,NA,NA,2,2,2,NA,NA,1,1,1,0,0,0,0,0,0,1,0,2,3,NA,3,2,2,2,3,2,4,4,3,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
"186",420,108,27,1218,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,4,2,1,20,10,5,40,1,0,1,0,1,4,3,4,4,2,2,1,50,0,40,10,4,3,4,3,3,4,3,3,2,3,3,2,2,3,2,2,2,2,4,1,3,3,4,4,4,4,4,4,4,4,4,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1987,2,6,1,1,3,1,1,2013,9,1,2014,2,0,2,NA,NA,1,1,0,0,0,0,0,0,0,0,1,3,3,NA,3,3,2,2,2,3,4,4,3,3,4,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
"187",419,108,27,1221,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,4,2,1,17,34,4,80,1,0,1,0,1,4,3,3,3,3,2,1,80,0,10,10,5,4,5,5,4,5,5,3,2,3,3,3,3,3,3,1,3,3,5,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1976,2,5,1,1,3,15,1,2000,7,1,2000,3,0,2,NA,NA,1,1,1,0,0,0,0,0,0,1,0,2,1,NA,3,4,1,1,3,3,3,4,3,3,4,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"188",419,108,27,1224,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,4,2,1,19,15,4,42,1,1,1,1,1,4,4,4,4,4,4,1,90,5,3,2,4,4,3,3,3,5,5,3,3,3,3,2,2,3,3,3,3,2,4,2,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,4,0,0,1,1,1,0,0,0,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1976,2,5,1,1,3,NA,1,1997,9,1,1997,3,NA,2,NA,NA,1,1,1,0,0,0,0,0,1,1,0,3,2,NA,3,3,2,1,2,2,4,4,2,4,4,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"189",420,108,27,1224,1,3,1,0,0,1,0,0,0,0,0,0,0,2013,3,4,2,1,19,15,4,42,1,1,1,1,1,4,4,4,4,4,4,1,90,5,3,2,4,4,3,3,3,5,5,3,3,3,3,2,2,3,3,3,3,2,4,2,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,4,0,0,1,1,1,0,0,0,0,1,1,1,1,0,5,1,1,0,0,0,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,4,2,2,1,NA,30,57,0,0,3,3,2,1976,2,5,1,1,NA,17,1,1997,9,1,1997,3,NA,2,1997,9,1,1,1,0,0,0,0,0,1,1,0,3,2,2,3,3,2,1,2,2,4,4,2,4,4,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"190",33,9,3,1285,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,2,2,1,10,10,12,30,1,1,1,0,0,5,3,4,4,3,1,1,90,0,10,0,4,4,4,4,4,5,4,5,3,3,3,3,2,2,3,1,3,2,4,3,3,2,4,4,4,4,4,4,4,4,4,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1976,2,5,1,1,3,19,1,1996,7,1,1996,3,0,2,NA,NA,1,1,1,0,0,0,0,0,0,0,1,3,4,NA,4,2,2,2,3,2,4,5,3,4,4,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1
"191",38,10,3,1286,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,2,2,2,12,20,10,40,1,1,1,1,0,4,3,5,3,2,3,2,80,0,15,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,1,3,2,5,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0,1,1,1,1,1,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1972,2,5,1,1,1,20,2,2001,8,1,1994,3,0,2,NA,NA,1,1,1,0,0,0,0,0,1,1,0,2,4,NA,3,1,3,2,3,4,4,4,4,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1
"192",45,12,3,1287,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2,2,2,0,10,15,10,40,1,0,1,0,1,4,2,3,3,2,3,1,100,0,100,0,3,4,3,3,4,4,5,3,2,3,3,2,3,3,3,1,2,2,NA,2,3,1,4,4,4,4,3,4,2,2,2,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1993,1,6,1,2,3,1,1,2015,3,2,NA,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,1,3,4,NA,4,1,3,2,3,4,4,4,5,4,4,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1
"193",46,12,3,1288,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,1,3,2,1,10,10,10,40,1,1,1,1,1,4,4,5,4,4,4,3,100,0,100,0,4,4,4,4,4,4,4,4,2,3,3,3,3,2,2,1,1,1,5,3,1,1,5,5,4,3,3,3,3,2,2,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1982,2,5,1,1,1,13,1,2003,9,1,2003,3,0,2,NA,NA,1,1,1,0,0,0,0,1,1,1,0,2,3,NA,2,1,3,3,2,3,3,3,3,3,3,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1
"194",443,13,4,1289,2,0,1,0,0,0,0,0,0,0,0,1,0,2014,2,4,1,2,8,4,3,50,1,1,1,1,1,NA,4,4,4,NA,NA,NA,100,NA,100,NA,4,3,4,4,3,5,3,4,NA,3,2,2,2,3,2,3,2,2,4,2,2,2,4,4,4,4,4,4,4,4,4,4,0,0,0,1,1,1,1,0,0,1,1,1,1,1,4,1,1,1,0,1,0,0,1,NA,1,NA,1,NA,1,NA,1,NA,4,1,1,2,2,30,48,3,0,3,3,1,1959,2,4,1,1,3,32,2,1989,9,1,1989,3,1,2,1982,9,1,1,1,0,0,0,0,1,1,1,0,2,4,2,4,3,2,2,3,2,4,4,2,4,4,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
"195",445,13,4,1290,2,2,1,0,1,0,0,0,0,0,1,0,0,2013,3,4,1,0,16,29,24,77,1,1,1,1,1,3,4,5,4,3,3,3,95,0,0,1,5,5,4,4,5,5,NA,3,3,3,3,2,2,3,3,1,3,2,4,2,2,3,5,4,4,4,4,4,3,3,3,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,5,0,1,1,0,0,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,4,1,1,1,2,25,45,NA,NA,3,4,2,1976,2,4,2,1,2,20,2,2007,7,1,1999,1,0,2,1994,9,1,1,1,1,0,0,0,1,1,1,0,3,3,2,3,2,2,2,2,2,3,4,4,5,4,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1
"196",443,13,4,1291,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,3,1,1,17,15,15,53,1,1,0,0,0,4,4,4,2,4,1,2,50,5,30,15,4,5,4,4,1,4,3,2,2,3,2,3,3,2,2,1,2,2,4,3,2,1,4,4,4,3,3,3,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1985,2,5,1,1,3,10,2,2010,9,1,2010,2,0,2,NA,NA,1,1,1,0,0,0,0,0,1,1,0,2,2,NA,3,3,2,1,1,2,2,4,1,3,3,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1
"197",446,13,4,1292,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,3,2,2,24,6,10,40,1,1,1,0,0,4,4,5,3,3,2,2,65,10,15,10,5,4,4,4,3,4,5,3,2,3,3,2,2,3,3,2,2,2,5,3,2,1,5,4,4,3,3,3,3,4,4,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1984,2,4,1,1,3,9,2,2010,11,1,2010,1,0,2,NA,NA,1,1,1,0,0,0,0,0,1,1,0,3,3,NA,3,3,2,1,2,2,4,4,3,4,4,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1
"198",444,13,4,1293,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,3,2,2,24,6,10,40,1,1,1,0,0,4,4,5,3,3,2,2,65,10,15,10,5,4,4,4,3,5,3,3,2,3,3,3,2,3,2,2,2,2,5,3,2,1,5,4,5,4,4,3,3,3,3,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1986,2,5,1,1,3,8,2,2011,1,1,2010,2,0,2,NA,NA,1,1,1,0,0,0,0,0,1,1,0,3,3,NA,3,3,2,1,2,2,4,5,2,4,4,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1
"199",58,15,4,1294,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,3,2,2,10,10,10,50,1,0,1,0,0,4,4,4,2,1,1,2,NA,NA,NA,NA,5,5,5,4,5,5,4,3,2,3,2,2,1,2,2,1,2,2,5,3,3,3,5,4,4,4,4,4,4,5,5,3,0,0,1,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1980,2,4,1,1,3,35,2,2011,9,1,2005,2,0,2,NA,NA,1,1,1,0,0,0,0,1,1,0,0,3,3,NA,4,2,3,3,3,5,5,3,5,5,4,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1
"200",57,15,4,1295,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,4,1,1,20,10,10,50,1,1,1,1,1,4,4,4,3,2,1,1,80,0,15,5,4,3,4,3,3,4,3,3,2,3,3,2,2,3,2,2,3,2,4,3,3,1,4,3,4,4,3,4,3,4,3,1,0,0,1,1,1,0,1,NA,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1976,2,5,2,1,2,18,2,2013,9,1,1996,3,2,2,NA,NA,1,1,1,0,0,0,0,0,1,1,0,2,3,NA,3,2,2,2,2,3,3,3,3,3,3,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1
"201",81,21,6,1310,2,0,1,0,0,0,0,1,0,0,0,0,0,2014,1,2,2,1,8,16,14,9,1,1,1,0,1,3,4,4,4,4,4,3,80,0,10,10,4,4,3,3,3,3,3,3,2,3,3,3,2,3,3,2,2,2,4,3,3,3,4,4,5,3,3,4,2,3,3,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,4,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,5,1,1,2,3,0,61,0,0,5,4,2,1961,2,4,1,1,3,34,2,1996,8,1,1981,4,0,2,1986,8,0,1,1,0,1,1,1,1,1,1,0,2,5,4,4,1,3,3,3,2,5,5,4,5,5,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1
"202",82,21,6,1311,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,3,1,0,18,21,10,50,1,0,1,0,0,5,5,5,5,4,1,2,100,0,30,20,5,4,4,4,3,5,5,3,2,3,3,3,3,3,3,3,3,3,4,3,3,3,4,NA,NA,NA,2,NA,NA,NA,4,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1972,2,4,1,1,2,9,2,2010,3,1,2005,2,0,2,NA,NA,1,0,0,0,0,0,0,0,1,0,0,2,4,NA,4,3,2,2,3,2,4,4,4,5,4,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1
"203",81,21,6,1312,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,3,2,2,18,21,14,55,1,1,1,1,1,4,5,4,5,5,4,5,85,0,10,5,5,4,5,3,5,5,5,3,2,3,3,3,3,3,3,1,3,2,NA,3,2,2,4,5,5,NA,NA,NA,NA,NA,NA,4,0,0,1,1,1,1,0,0,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1974,2,5,1,1,1,16,NA,2006,9,1,1999,3,0,1,NA,NA,1,1,1,0,0,0,0,1,1,1,0,2,4,NA,4,1,3,3,3,1,5,4,4,5,5,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
"204",85,22,6,1313,2,0,1,0,0,0,0,1,0,0,0,0,0,2014,2,5,2,3,12,15,5,40,1,1,1,0,1,3,4,4,3,2,4,2,100,NA,NA,NA,4,4,4,4,5,5,5,3,2,3,3,3,3,3,3,3,3,3,5,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0,0,1,1,1,0,0,0,0,1,1,1,0,4,1,1,0,0,0,0,0,1,NA,2,2,1,NA,1,NA,NA,NA,4,1,2,2,1,10,30,NA,NA,3,3,1,1978,2,5,1,1,2,13,1,2001,9,1,2001,3,3,1,2002,3,1,1,1,0,0,0,0,0,1,1,0,3,3,2,4,2,1,1,1,3,4,4,3,4,4,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
"205",86,22,6,1314,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,3,2,3,17,15,8,0,1,1,1,1,1,3,4,4,2,2,2,1,80,NA,20,NA,4,4,5,4,4,4,5,3,2,3,3,1,1,3,3,3,3,2,4,2,2,2,4,4,4,4,4,4,3,4,3,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1976,2,5,1,1,2,19,1,1996,9,1,1996,3,0,1,NA,NA,1,1,1,0,0,0,0,0,1,1,0,2,2,NA,3,2,1,1,2,2,4,4,4,4,4,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1
"206",85,22,6,1314,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,5,2,3,17,15,8,40,1,1,1,1,1,3,4,4,2,2,2,1,80,0,20,0,4,4,5,4,4,4,5,3,2,3,3,1,1,3,3,3,3,2,4,2,2,2,4,4,4,4,4,4,3,4,3,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1976,2,5,1,1,2,9,1,1996,9,1,1996,3,0,1,NA,NA,1,1,1,0,0,0,0,0,1,1,0,2,2,NA,3,2,1,1,2,2,4,4,4,4,4,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1
"207",89,23,6,1315,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,1,2,0,11,1,1,44,1,1,1,0,0,2,4,4,4,2,1,1,100,NA,NA,NA,4,5,3,3,3,3,5,5,3,3,3,3,2,2,2,1,3,2,4,3,2,1,4,4,4,3,3,3,2,2,2,2,0,0,0,1,1,1,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1968,2,4,1,1,3,25,2,2013,9,1,1992,3,3,2,NA,NA,1,1,1,0,0,0,0,0,1,0,0,3,1,NA,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1
"208",93,24,6,1316,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,5,5,2,1,60,12,12,40,1,1,1,0,1,4,4,4,3,2,2,1,80,0,10,10,3,4,4,3,3,4,3,3,2,3,3,2,2,3,NA,1,3,2,4,3,3,2,4,4,4,4,4,4,4,4,4,4,0,0,0,1,1,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1974,4,6,1,1,3,19,1,1996,7,1,1996,3,0,2,NA,NA,1,1,1,0,0,0,0,1,1,1,0,2,4,NA,3,2,2,2,2,3,4,4,4,4,4,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1
"209",94,24,6,1316,2,2,1,0,1,0,0,0,0,0,0,0,0,2012,4,4,2,1,60,12,12,40,1,1,1,0,1,3,4,4,4,2,2,1,80,0,10,10,4,4,4,3,3,5,3,3,2,3,3,2,3,3,3,1,3,2,4,3,3,2,4,4,4,4,4,4,4,4,4,4,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4,1,1,2,2,0,64,0,0,3,3,2,1974,4,6,1,1,3,19,1,1996,7,1,1996,3,0,2,1998,NA,1,1,1,0,0,0,0,1,1,1,0,2,3,2,3,2,2,2,2,2,5,5,3,5,5,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1
"210",171,45,12,1339,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,4,2,1,12,28,48,96,1,1,1,1,1,3,4,5,4,2,2,2,75,0,20,5,4,4,3,2,3,4,3,3,2,3,3,2,2,3,2,1,2,2,4,2,3,3,4,4,4,3,4,3,3,3,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1984,2,6,1,1,2,7,1,2007,8,1,2007,2,0,2,NA,NA,1,1,1,0,0,0,1,1,1,1,0,2,4,NA,3,2,2,2,2,3,4,4,3,5,3,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1
"211",456,46,12,1340,2,0,1,0,0,0,0,0,0,0,0,0,1,2014,2,3,1,8,12,30,3,90,1,0,0,0,1,4,3,3,4,2,2,1,40,NA,30,30,4,5,5,5,3,5,4,3,2,3,3,2,2,3,3,1,3,2,5,3,3,3,NA,NA,NA,3,5,5,NA,NA,NA,4,0,0,1,1,1,0,0,0,0,0,1,0,1,0,4,1,1,1,0,0,1,0,1,NA,1,NA,1,NA,1,NA,NA,NA,5,1,1,1,3,30,34,0,6,3,3,1,1977,2,5,2,1,3,16,2,2009,8,1,1999,3,0,2,2003,8,1,1,1,0,0,0,0,0,1,1,0,1,4,4,4,2,2,2,1,4,1,2,3,4,4,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"212",455,46,12,1341,2,1,1,1,0,0,0,0,0,0,0,0,0,2014,3,4,1,1,13,6,15,80,1,1,1,1,1,4,3,3,4,2,2,1,100,0,30,10,5,4,5,4,3,5,5,4,2,3,3,2,1,2,2,2,2,2,4,3,3,3,4,4,5,5,4,4,3,4,4,4,0,0,0,1,1,1,0,0,0,0,1,1,0,0,4,0,1,1,0,1,0,0,2,1,1,1,1,1,1,1,NA,NA,4,1,1,2,1,0,39,NA,3,3,4,1,1975,2,5,1,1,3,15,2,2009,8,1,1999,3,0,2,2002,9,1,1,1,0,0,0,0,0,1,1,0,3,3,2,4,3,2,1,1,2,3,2,2,4,4,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1
"213",452,46,12,1342,2,2,1,0,1,0,0,0,0,0,0,0,0,2014,3,2,1,0,8,16,12,50,1,0,1,0,0,4,3,3,5,1,1,1,90,0,10,0,3,3,3,3,4,3,3,4,2,3,3,2,2,3,2,1,2,2,5,2,2,1,4,4,4,4,4,4,3,3,3,4,0,0,1,1,0,1,0,0,0,0,1,1,0,0,3,0,1,1,0,0,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,4,1,1,2,NA,30,37,0,3,4,3,2,1981,2,5,1,1,3,10,1,2004,9,1,2004,3,3,2,2007,9,1,1,1,0,0,0,0,0,1,0,0,2,3,3,3,2,2,2,2,3,3,3,3,3,4,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1
"214",454,46,12,1343,2,2,1,0,1,0,0,0,0,0,0,0,0,2014,3,4,1,1,12,10,15,45,1,1,1,0,1,5,4,4,5,2,2,1,90,NA,10,NA,4,3,3,3,3,3,3,4,2,3,2,2,2,2,2,1,2,1,5,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0,0,1,1,1,0,0,0,0,1,1,1,0,3,0,1,0,0,0,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,4,1,1,1,1,0,38,1,1,3,4,2,1978,2,6,1,1,3,15,2,2010,8,1,2001,3,0,2,2001,9,1,1,1,0,0,0,0,0,0,0,1,3,4,3,3,2,2,2,2,3,3,3,3,4,4,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
