"","ids","clsids","w2clsids","schids","ctyids","w2frame","w2subsample","w2fall","w2sweight","w1w2sweight","w2status","w2mtype","w2mreason","w2clsra","w2coglmh","w2cogtype","w2cogscore","w2cog3pl","w2chn","w2upchn","w2mat","w2upmat","w2eng","w2upeng","w2a01","w2a02","w2a03","w2a04","w2a05","w2a0601","w2a0602","w2a0603","w2a0604","w2a0701","w2a0702","w2a0703","w2a0704","w2a0705","w2a0706","w2a0707","w2a0708","w2a0801","w2a0801a","w2a0802","w2a0802a","w2a0802b","w2a0802c01","w2a0802c02","w2a0802c03","w2a0803","w2a0803a","w2a0804","w2a0804a","w2a09","w2a10","w2a11","w2a12","w2a13","w2a14","w2a15","w2a16","w2a17","w2a18","w2a19","w2a2001","w2a2002","w2a2003","w2a2004","w2a2005","w2a2006","w2a2101a","w2a2101b","w2a2102a","w2a2102b","w2a2103a","w2a2103b","w2a2104a","w2a2104b","w2a22","w2a23","w2a24","w2a25","w2a26","w2a27","w2a28","w2a29","w2a30","w2a31","w2a32","w2b01","w2b02","w2b03","w2b04","w2b0501","w2b0502","w2b0503","w2b0504","w2b0505","w2b0506","w2b0507","w2b0508","w2b0509","w2b0601","w2b0602","w2b0603","w2b0604","w2b0605","w2b0606","w2b0607","w2b0608","w2b0609","w2b0610","w2b07a","w2b07b","w2b07c","w2b07d","w2b07e","w2b07f","w2b08a","w2b08b","w2b08c","w2b08d","w2b08e","w2b08f","w2b09","w2b10","w2b1100","w2b1101","w2b1102","w2b1103","w2b1104","w2b1105","w2b1106","w2b1107","w2b1108","w2b1109","w2b1110","w2b1111","w2b1200","w2b1201","w2b1202","w2b1203","w2b1204","w2b1205","w2b1206","w2b1207","w2b1300","w2b1301","w2b1302","w2b1303","w2b1304","w2b1305","w2b1401","w2b1402","w2b1403","w2b1404","w2b1405","w2b1406","w2b15","w2b16","w2b17","w2b18","w2b19","w2b20","w2b21","w2c01","w2c02","w2c03","w2c04","w2c05","w2c06","w2c0701a","w2c0701b","w2c0701c","w2c0702a","w2c0702b","w2c0702c","w2c0703a","w2c0703b","w2c0703c","w2c0704a","w2c0704b","w2c0704c","w2c0705a","w2c0705b","w2c0705c","w2c0706a","w2c0706b","w2c0706c","w2c08","w2c08a","w2c08b","w2c09","w2c09a","w2c09b","w2c10","w2c11","w2c11a","w2c12","w2c13a","w2c13b","w2c14a","w2c14b","w2c15","w2c16","w2c17","w2c17a","w2c18a","w2c18b","w2c1900","w2c1901","w2c1902","w2c1903","w2c1904","w2c1905","w2c1906","w2c1908","w2c1909","w2c1907","w2c20","w2c21","w2c22a","w2c22b","w2c23","w2c2401","w2c2402","w2c2403","w2c2404","w2c2501","w2c2502","w2c2503","w2c2504","w2c2505","w2c2506","w2c2507","w2c2508","w2c2509","w2c2510","w2c2601","w2c2602","w2c2603","w2c2604","w2c2605","w2c2606","w2c2607","w2d0101","w2d0102","w2d0103","w2d0201","w2d0202","w2d0203","w2d0204","w2d0205","w2d0206","w2d0207","w2d0208","w2d0209","w2d0210","w2d0301","w2d0302","w2d0303","w2d0304","w2d0305","w2d0306","w2d0307","w2d0308","w2d0309","w2d04","w2d05","w2d0601","w2d0602","w2d0603","w2d0604","w2d07","w2d08","w2d09","w2d10b01","w2d10c01","w2d10d01","w2d10e01","w2d10b02","w2d10c02","w2d10d02","w2d10e02","w2d10b03","w2d10c03","w2d10d03","w2d10e03","w2d10b04","w2d10c04","w2d10d04","w2d10e04","w2d10b05","w2d10c05","w2d10d05","w2d10e05","w2d1101","w2d1102","w2d1103","w2d1104","w2d1105","w2d1106","w2d1107","w2d1108","w2d1109","w2d1110","w2d12","w2d13","w2d14","w2d15","w2d16","random_even_placement"
"3465",17675,407,407,105,27,1,1,1,2753.1865234375,3127.1865234375,1,NA,NA,0,1,1,21,0.0604260005056858,60,100,35,100,76,100,1,1,1,5,2,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,4,0,12,12,2,2,1,4,4,3,3,2,1,3,2,1,2,1,1,2,2,1,1,3,2,6,2,5,2,7,4,9,4,2,56,1,3,3,3,3,3,3,2,1,1,2,1,2,1,1,4,4,3,2,3,1,1,4,1,2,3,3,3,3,1,2,2,3,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,5,7,9,4,3,165,43,2,5,1,0,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,6,5.40000009536743,2,NA,NA,2,1,1,2,1,80,6,NA,2,3,2,NA,7,0,1,0,0,0,0,0,0,0,0,0,1,1,99,NA,3,4,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,1,1,2,3,3,4,3,3,2,2,2,1,2,1,1,2,1,1,4,1,1,4,4,4,4,2,2,2,2,0,0,0,1,1,1,99,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1
"3466",17676,407,407,105,27,1,1,1,2753.1865234375,3127.1865234375,1,NA,NA,0,3,3,26,1.03056502342224,72,100,90,100,73,100,1,1,1,4,1,NA,NA,NA,NA,1,1,0,0,0,0,1,0,1,1,0,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,3,2,12,12,1,1,1,4,1,2,2,2,2,3,3,1,2,2,2,1,3,1,1,2,3,6,2,3,1,8,5,3,8,3,34,4,2,1,3,2,1,3,3,1,4,4,4,2,2,2,2,4,2,3,2,3,3,4,1,1,1,1,3,6,1,1,1,1,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,7,5,9,1,7,3,176,98,5,1,2,0,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,0.5,0.600000023841858,1,350,325,2,2,NA,NA,7,30,0,NA,4,4,1,1,7,5,0,0,0,0,0,1,0,0,0,0,2,2,12,NA,3,4,2,4,4,1,1,2,1,2,2,3,2,2,3,4,3,2,3,2,2,2,3,5,5,3,2,1,1,1,3,1,2,2,1,2,1,3,4,4,3,4,3,4,1,2,0,0,0,1,3,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,3,1,1,1,1,1,1,1,1,3,1,1,1,1
"3467",17678,407,407,105,27,1,1,1,2753.1865234375,3127.1865234375,1,NA,NA,0,3,3,28,1.02538096904755,76,100,90,100,62,100,1,3,1,4,1,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,5,2,3,12,2,2,1,4,3,3,2,2,2,2,2,3,3,2,3,2,3,1,2,3,3,6,4,4,2,6,2,6,2,4,54,3,4,2,3,4,3,2,3,2,2,3,2,2,2,3,2,4,3,3,4,1,1,3,2,3,3,4,3,4,3,3,4,4,2,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,2,2,5,8,6,2,4,154,42,3,4,1,0,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,5.19999980926514,5.19999980926514,3,NA,NA,NA,2,NA,NA,5,15,5,NA,3,3,1,1,7,0,1,0,0,0,0,0,0,0,0,0,1,1,99,NA,NA,3,3,3,4,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,3,3,2,4,5,1,1,1,1,1,1,1,2,1,1,1,2,1,3,3,3,3,2,3,2,2,0,0,0,1,NA,NA,10,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,2,1,1,2,2,1,1,1
"3468",17679,407,407,105,27,1,1,1,2753.1865234375,3127.1865234375,1,NA,NA,0,3,3,21,0.0819329991936684,65,100,85,100,66,100,1,3,1,5,2,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,1,2,2,6,2,2,1,3,4,3,3,2,1,2,1,3,2,2,1,3,2,2,2,3,3,6,6,5,3,7,3,1,3,3,56,4,3,1,4,4,4,4,2,3,1,1,1,3,4,1,4,4,1,2,2,3,2,4,1,1,1,5,1,6,1,4,1,4,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,2,7,10,7,1,3,2,155,43,3,5,2,2,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,2,0.100000001490116,0.100000001490116,1,700,700,2,2,NA,NA,5,40,6,NA,3,4,1,1,6,30,1,0,0,0,0,0,0,0,0,0,1,2,99,NA,3,3,3,2,2,3,3,3,3,3,3,1,1,2,2,4,4,2,1,2,3,3,2,4,5,2,2,2,1,2,2,1,2,1,1,1,1,1,1,4,3,3,3,3,1,2,0,0,0,1,2,2,18,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1
"3469",17680,407,407,105,27,1,1,1,2753.1865234375,3127.1865234375,1,NA,NA,0,2,2,12,-1.16622996330261,71,100,92,100,71,100,1,2,1,5,1,NA,NA,NA,NA,1,1,0,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,5,2,5,6,2,2,1,3,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,6,3,5,2,7,2,14,5,3,63,4,3,2,2,2,3,2,2,1,1,3,1,3,1,2,1,4,1,4,2,2,1,3,1,1,1,2,2,3,1,3,1,2,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,2,7,15,7,2,7,3,170,65,3,4,2,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,2,2,NA,NA,2,60,5,NA,3,4,1,1,7,30,0,0,0,0,1,0,0,1,0,0,NA,NA,12,NA,4,3,4,3,4,4,4,1,1,1,1,4,5,5,2,4,4,1,1,1,2,4,4,5,5,5,2,1,2,4,3,1,1,1,1,1,1,1,2,4,3,4,3,3,2,2,0,0,0,1,2,1,20,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,3,1,2,2,1,1,1,1,1,1,2,1,1,1
"3470",17681,407,407,105,27,1,1,1,2753.1865234375,3127.1865234375,1,NA,NA,0,1,1,28,0.950977027416229,66,100,85,100,90,100,1,3,1,5,1,NA,NA,NA,NA,1,1,0,0,0,1,1,0,1,1,0,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,4,2,13,13,1,2,1,1,1,2,1,1,1,3,2,1,2,1,1,1,1,1,2,2,2,6,2,1,2,7,5,1,4,4,62,3,2,3,3,2,2,4,2,2,1,2,1,1,1,1,1,3,3,3,3,2,1,4,1,1,1,1,1,5,1,1,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,2,10,7,1,4,4,156,36,2,5,2,0,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,4.80000019073486,4.59999990463257,2,NA,NA,NA,2,NA,NA,NA,NA,8,NA,3,4,1,1,6,0,1,0,0,0,0,0,0,0,0,0,2,2,99,NA,2,4,3,3,4,2,1,2,1,1,3,4,3,3,1,4,3,1,2,3,4,2,4,5,4,2,2,1,1,2,3,1,1,1,1,3,1,1,4,2,3,4,3,4,1,2,0,0,0,1,2,1,4,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,3,1,1,1,1,1,1,1,1,2,2,1,1,1
"3471",17682,407,407,105,27,1,1,1,2753.1865234375,3127.1865234375,1,NA,NA,0,2,2,33,1.09370696544647,74,100,95,100,75,100,1,3,NA,5,1,NA,NA,NA,NA,0,1,0,0,0,1,1,0,0,NA,1,NA,2,0,0,1,0,NA,0,NA,2,1,1,2,14,12,2,2,2,4,2,3,3,3,3,3,3,NA,2,NA,2,NA,2,NA,3,3,3,3,3,3,2,7,2,3,7,4,63,4,2,2,1,3,3,1,3,2,2,2,2,1,1,1,1,3,1,3,3,1,1,6,1,1,1,2,1,6,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,15,9,4,7,4,161,41,1,3,2,3,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,3,11,12,3,8,9,1,NA,NA,3,NA,NA,NA,2,NA,NA,2,30,11,NA,3,3,2,NA,8,10,0,1,0,0,1,0,0,1,0,0,1,1,99,NA,3,3,4,4,4,4,4,3,1,2,2,4,2,3,1,3,3,1,1,1,3,3,5,5,5,1,2,1,1,1,2,1,1,1,1,1,1,1,3,2,4,4,4,4,1,2,0,0,0,1,2,1,99,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1
"3472",17683,407,407,105,27,1,1,1,2768.71264648438,3142.71264648438,1,NA,NA,0,3,3,21,0.364441990852356,77,100,94,100,95,100,1,3,NA,5,2,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,3,2,12,12,2,2,1,2,1,3,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,6,1,1,1,8,3,3,8,3,68,2,1,2,2,3,3,2,4,2,2,2,2,2,1,2,1,3,2,2,2,2,2,5,1,1,3,6,1,6,1,1,1,6,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,10,9,6,4,2,162,43,4,3,3,5,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,NA,NA,2,NA,NA,2,2,NA,2,5,20,NA,10,3,3,1,1,6,20,1,0,0,0,0,0,0,0,0,0,1,2,NA,13,3,4,3,2,2,3,4,3,2,2,2,5,4,4,2,2,2,1,1,1,1,1,3,3,3,4,1,1,1,4,3,1,3,1,1,2,1,1,1,2,2,2,2,2,1,2,0,0,0,1,2,1,3,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1
"3473",17684,407,407,105,27,1,1,1,2753.1865234375,3127.1865234375,1,NA,NA,0,2,2,25,0.42587599158287,70,100,83,100,64,100,1,1,1,5,2,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,NA,NA,NA,NA,NA,1,2,0,NA,1,2,1,0,12,12,2,2,1,4,1,3,2,1,2,3,3,2,3,2,2,3,2,3,1,2,3,6,2,1,2,6,4,13,7,3,54,4,2,1,3,1,1,4,3,3,2,2,1,1,1,1,2,2,1,3,2,1,1,4,1,1,1,1,1,6,1,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,15,7,1,3,3,162,46,3,5,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,NA,NA,1,250,300,2,2,NA,NA,5,10,12,NA,3,3,2,NA,6,30,1,0,0,0,0,0,0,0,0,0,1,2,99,NA,3,4,4,3,4,2,1,2,3,1,4,5,5,5,2,3,2,1,3,2,1,1,3,4,3,2,3,2,1,4,3,1,3,1,1,3,2,3,1,3,2,2,1,4,1,2,0,0,0,1,1,2,17,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,3,2,1,1,1,1
"3474",17685,407,407,105,27,1,1,1,2768.71264648438,3142.71264648438,1,NA,NA,0,2,2,19,0.00486399978399277,65,100,64,100,80,100,1,2,1,5,1,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,NA,1,NA,2,1,0,0,0,NA,0,NA,3,1,4,2,9,1,2,2,2,2,3,3,2,2,1,2,2,NA,3,NA,3,NA,3,NA,2,2,3,6,2,1,2,7,5,13,8,2,56,3,2,3,3,3,2,4,3,2,1,1,2,2,4,2,2,3,3,2,4,1,1,3,3,1,1,2,1,4,3,1,1,3,2,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,2,10,7,3,5,2,153,32,3,4,2,0,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,NA,NA,3,NA,NA,NA,1,2,1,5,20,NA,31,5,4,2,NA,7,10,0,0,0,0,1,0,0,0,0,0,1,2,NA,99,3,3,3,3,4,2,3,4,2,2,3,3,3,2,3,2,3,1,1,1,1,1,2,5,5,2,1,1,1,1,2,1,2,1,1,1,1,1,3,3,4,3,4,3,2,2,0,0,0,1,2,1,NA,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,NA,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1
"3475",17686,407,407,105,27,1,1,1,2768.71264648438,3142.71264648438,1,NA,NA,0,3,3,30,1.38061201572418,80,100,100,100,85,100,1,2,1,5,1,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,5,1,4,7,2,2,1,4,1,2,2,3,2,3,3,3,3,2,3,1,1,3,3,3,3,6,2,2,2,8,4,9,5,3,65,2,4,4,3,4,3,1,3,1,1,3,3,2,2,2,2,4,4,4,4,1,1,4,1,1,3,3,1,4,1,1,2,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,2,7,10,9,6,5,3,162,55,4,5,2,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,1.5,1,1,250,200,2,2,NA,NA,5,30,NA,40,3,3,2,NA,7,30,0,0,1,0,0,0,0,0,0,0,1,2,NA,13,3,4,3,3,4,1,1,1,1,1,1,2,1,1,1,4,3,1,1,4,4,3,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,1,2,0,0,0,1,3,1,5,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,3,3,1,1,1,1,1,2,1,1,2,2,1,1,1
"3476",17687,407,407,105,27,1,1,1,2753.1865234375,3127.1865234375,1,NA,NA,0,3,3,31,1.22796499729156,68,100,88,100,87,100,NA,2,1,5,1,NA,NA,NA,NA,1,1,0,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,5,2,7,7,2,2,1,4,4,3,2,2,2,3,3,2,3,1,1,2,3,2,2,3,3,6,2,2,2,10,2,14,8,4,56,3,3,3,2,2,2,3,3,3,4,4,4,3,2,2,2,4,4,2,4,1,1,6,3,3,1,4,2,5,3,3,1,3,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,7,7,7,2,7,4,168,41,2,5,1,0,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,NA,NA,3,NA,NA,NA,2,NA,NA,5,20,0,NA,2,2,1,2,8,10,1,0,0,0,0,0,0,0,0,0,1,2,14,NA,3,3,2,1,3,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,3,2,2,5,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,3,2,2,2,2,0,0,0,1,2,1,20,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,3,3,3,1,1,1,2,1,1,1,1,2,1,1,1,1
"3477",17688,407,407,105,27,1,1,1,2768.71264648438,3142.71264648438,1,NA,NA,0,3,3,19,0.204800993204117,66,100,47,100,71,100,1,2,1,5,1,NA,NA,NA,NA,1,1,0,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,3,2,6,12,2,2,1,4,1,3,2,2,1,2,3,3,1,2,1,1,1,1,1,3,2,NA,6,2,3,7,5,5,4,2,64,2,3,3,4,3,3,4,3,3,1,1,1,1,1,1,1,4,3,3,3,1,4,6,2,3,1,1,1,6,1,1,1,2,2,4,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,10,7,5,4,3,160,43,1,3,2,2,1,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,2,1.89999997615814,2,3,NA,NA,NA,1,2,1,3,NA,NA,29,3,4,1,1,6,0,0,0,1,0,0,0,0,0,0,0,1,2,NA,12,3,3,2,3,4,4,3,4,4,3,3,2,3,4,2,2,2,3,3,2,2,1,2,4,5,1,1,1,1,3,3,1,1,1,1,2,1,1,4,1,3,2,1,2,1,2,1,0,0,0,2,1,7,2,1,1,1,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"3478",17689,407,407,105,27,1,1,1,2768.71264648438,3142.71264648438,1,NA,NA,0,2,2,28,0.99634200334549,66,100,77,100,42,100,1,2,1,5,1,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,4,2,8,4,1,2,1,4,2,3,2,2,3,3,3,3,3,2,3,2,3,1,2,2,3,6,5,4,2,7,4,3,2,3,63,2,3,1,3,3,2,3,3,2,2,2,2,2,1,2,2,3,3,2,3,2,1,4,3,3,1,4,2,5,2,3,1,5,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,2,2,15,6,3,7,3,165,NA,4,3,2,0,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,NA,NA,1,300,500,2,1,2,1,5,45,NA,12,3,3,1,1,8,30,0,1,0,1,1,0,0,0,0,0,1,1,NA,13,3,1,3,3,4,3,2,3,1,3,2,3,2,4,3,4,3,1,1,1,3,4,3,5,5,3,2,1,1,3,3,1,1,1,1,2,1,1,3,3,4,4,4,3,2,2,0,0,0,1,2,1,10,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1
"3479",17690,407,407,105,27,1,1,1,2753.1865234375,3127.1865234375,1,NA,NA,0,2,2,29,0.936682999134064,54,100,44,100,27,100,1,1,1,5,1,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,3,1,8,6,2,2,1,4,1,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,6,4,3,2,6,5,13,4,3,52,2,3,1,2,3,2,2,2,2,2,2,2,2,1,2,2,4,3,2,2,1,1,2,1,5,1,3,2,4,1,3,1,3,2,5,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,2,9,6,4,4,3,165,54,4,3,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,4.69999980926514,4.80000019073486,3,NA,NA,NA,2,NA,NA,1,60,2,NA,2,3,2,NA,9,0,1,0,0,0,0,0,0,0,0,0,1,1,13,NA,3,4,4,4,3,1,2,3,3,2,2,3,2,3,3,NA,3,1,2,2,2,2,3,4,4,1,2,1,1,1,2,1,1,1,1,3,2,2,2,3,4,4,4,4,1,1,1,0,0,0,1,1,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1
"3480",17691,407,407,105,27,1,1,1,2768.71264648438,3142.71264648438,1,NA,NA,0,3,3,24,0.442732989788055,80,100,97,100,91,100,1,2,1,1,2,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,NA,0,NA,2,1,2,2,12,12,2,2,1,4,1,2,2,1,2,3,2,3,3,2,2,1,1,3,3,2,2,6,1,1,1,7,4,1,5,3,54,3,2,2,1,2,2,1,2,3,1,1,1,1,1,1,1,3,2,3,3,3,1,5,1,1,1,3,4,5,1,1,1,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,2,10,7,2,5,2,147,40,4,2,2,3,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,5,5,3,NA,NA,NA,1,1,1,5,10,NA,15,4,4,1,1,6,30,0,0,0,0,0,1,0,0,0,0,1,2,NA,12,3,1,1,1,2,5,3,5,5,5,5,5,5,5,1,2,1,1,1,1,1,1,2,5,5,1,1,1,1,5,5,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,0,0,0,1,1,1,2,2,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
"3481",17692,407,407,105,27,1,1,1,2753.1865234375,3127.1865234375,1,NA,NA,0,3,3,5,-0.93587601184845,70,100,95,100,76,100,1,2,1,5,2,0,1,0,0,1,0,0,0,1,1,1,0,1,2,0,NA,NA,NA,NA,NA,0,NA,0,NA,2,1,3,0,6,14,2,NA,NA,1,1,3,2,2,1,NA,2,2,NA,1,NA,1,NA,2,NA,2,NA,6,1,1,3,4,5,14,8,3,NA,4,2,1,4,2,2,2,2,2,1,1,1,1,1,2,2,4,4,4,4,2,1,6,1,1,1,3,1,6,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,2,1,15,5,9,NA,4,NA,NA,3,3,2,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,2,2,NA,NA,7,NA,NA,NA,3,3,1,2,8,0,0,0,0,1,1,0,0,1,0,0,1,2,NA,NA,NA,3,3,3,4,5,5,5,5,5,5,5,5,5,5,4,4,1,1,1,1,1,2,5,4,3,3,2,2,4,3,2,4,1,1,4,4,4,1,1,4,4,4,4,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
